Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,TII,TII Score
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2018,,TII,0.327221245
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2018,,TII,0.045681276
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2018,,TII,0.220468628
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2018,,TII,3.443628996
Russia,United States,Export,  All Products,Export (US$ Thousand),2018,,TII,0.206643041
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2018,,TII,0.423695595
China, World,Import,  All Products,Import (US$ Thousand),2019,2079285499,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2019,29279.265,TII,0.539217479
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2019,1036533.766,TII,2.318055913
China,Belarus,Import,  All Products,Import (US$ Thousand),2019,914859.793,TII,0.353276534
China,Egypt,Import,  All Products,Import (US$ Thousand),2019,1000719.187,TII,1.056532829
China,India,Import,  All Products,Import (US$ Thousand),2019,17985879.11,TII,1.486261718
China,Iran,Import,  All Products,Import (US$ Thousand),2019,13445629.53,TII,1.925036024
China,Iraq,Import,  All Products,Import (US$ Thousand),2019,23927336.32,TII,1.278555191
China,Israel,Import,  All Products,Import (US$ Thousand),2019,5154185.32,TII,0.821904117
China,Japan,Import,  All Products,Import (US$ Thousand),2019,171768695.6,TII,1.806419353
China,South Korea,Import,  All Products,Import (US$ Thousand),2019,173559028.7,TII,1.896756945
China,Myanmar,Import,  All Products,Import (US$ Thousand),2019,6551799.531,TII,3.682115919
China,Pakistan,Import,  All Products,Import (US$ Thousand),2019,1806125.989,TII,2.476085301
China,Qatar,Import,  All Products,Import (US$ Thousand),2019,8713107.686,TII,0.417603871
China,Russia,Import,  All Products,Import (US$ Thousand),2019,61190631.86,TII,1.25004546
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2019,54195936.61,TII,1.148430767
China,Turkiye,Import,  All Products,Import (US$ Thousand),2019,3496819.906,TII,0.534115917
China,UAE,Import,  All Products,Import (US$ Thousand),2019,15336738.56,TII,1.097937448
China,United States,Import,  All Products,Import (US$ Thousand),2019,123792114.9,TII,1.208731798
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2019,64116674.84,TII,2.829910177
China, World,Export,  All Products,Export (US$ Thousand),2019,2499206994,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2019,599799.484,TII,0.539217479
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2019,17323286.47,TII,2.318055913
China,Belarus,Export,  All Products,Export (US$ Thousand),2019,1799069.2,TII,0.353276534
China,Egypt,Export,  All Products,Export (US$ Thousand),2019,12200705.39,TII,1.056532829
China,India,Export,  All Products,Export (US$ Thousand),2019,74825299.13,TII,1.486261718
China,Iran,Export,  All Products,Export (US$ Thousand),2019,9589986.041,TII,1.925036024
China,Iraq,Export,  All Products,Export (US$ Thousand),2019,9461322.795,TII,1.278555191
China,Israel,Export,  All Products,Export (US$ Thousand),2019,9614963.788,TII,0.821904117
China,Japan,Export,  All Products,Export (US$ Thousand),2019,143244518.4,TII,1.806419353
China,South Korea,Export,  All Products,Export (US$ Thousand),2019,110974410.4,TII,1.896756945
China,Myanmar,Export,  All Products,Export (US$ Thousand),2019,12310992.45,TII,3.682115919
China,Pakistan,Export,  All Products,Export (US$ Thousand),2019,16166921.09,TII,2.476085301
China,Qatar,Export,  All Products,Export (US$ Thousand),2019,2409678.189,TII,0.417603871
China,Russia,Export,  All Products,Export (US$ Thousand),2019,49748486.51,TII,1.25004546
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2019,23876505.59,TII,1.148430767
China,Turkiye,Export,  All Products,Export (US$ Thousand),2019,17323704.71,TII,0.534115917
China,UAE,Export,  All Products,Export (US$ Thousand),2019,33412894.76,TII,1.097937448
China,United States,Export,  All Products,Export (US$ Thousand),2019,419322648.6,TII,1.208731798
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2019,97868882.17,TII,2.829910177
United States, World,Export,  All Products,Export (US$ Thousand),2019,1644276221,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2019,750615.209,TII,1.025658268
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2019,2327031.041,TII,0.473285553
United States,Belarus,Export,  All Products,Export (US$ Thousand),2019,125041.904,TII,0.037320715
United States,China,Export,  All Products,Export (US$ Thousand),2019,106626645.1,TII,0.69059809
United States,Egypt,Export,  All Products,Export (US$ Thousand),2019,5485805.241,TII,0.722047706
United States,India,Export,  All Products,Export (US$ Thousand),2019,34409574.57,TII,1.038851771
United States,Iran,Export,  All Products,Export (US$ Thousand),2019,73141.766,TII,0.022315868
United States,Iraq,Export,  All Products,Export (US$ Thousand),2019,1277907.302,TII,0.262478916
United States,Israel,Export,  All Products,Export (US$ Thousand),2019,14376607.47,TII,1.867916118
United States,Japan,Export,  All Products,Export (US$ Thousand),2019,74650662.38,TII,1.430874957
United States,South Korea,Export,  All Products,Export (US$ Thousand),2019,56894210.75,TII,1.478033798
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2019,344988.403,TII,0.156832599
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2019,2621680.436,TII,0.610302977
United States,Qatar,Export,  All Products,Export (US$ Thousand),2019,6458786.253,TII,1.701311478
United States,Russia,Export,  All Products,Export (US$ Thousand),2019,5786748.446,TII,0.221007997
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2019,14289207.05,TII,1.044647172
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2019,10044692.65,TII,0.470715882
United States,UAE,Export,  All Products,Export (US$ Thousand),2019,20035803.21,TII,1.000685724
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2019,10883073.32,TII,0.478307322
United States, World,Import,  All Products,Import (US$ Thousand),2019,2567492197,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2019,38016.123,TII,1.025658268
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2019,6917819.429,TII,0.473285553
United States,Belarus,Import,  All Products,Import (US$ Thousand),2019,401168.576,TII,0.037320715
United States,China,Import,  All Products,Import (US$ Thousand),2019,472464913.7,TII,0.69059809
United States,Egypt,Import,  All Products,Import (US$ Thousand),2019,3298440.629,TII,0.722047706
United States,India,Import,  All Products,Import (US$ Thousand),2019,59916979.52,TII,1.038851771
United States,Iran,Import,  All Products,Import (US$ Thousand),2019,1438.814,TII,0.022315868
United States,Iraq,Import,  All Products,Import (US$ Thousand),2019,7240173.082,TII,0.262478916
United States,Israel,Import,  All Products,Import (US$ Thousand),2019,19892226.54,TII,1.867916118
United States,Japan,Import,  All Products,Import (US$ Thousand),2019,146974311.4,TII,1.430874957
United States,South Korea,Import,  All Products,Import (US$ Thousand),2019,79948144.1,TII,1.478033798
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2019,851978.747,TII,0.156832599
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2019,4117395.336,TII,0.610302977
United States,Qatar,Import,  All Products,Import (US$ Thousand),2019,1749078.737,TII,1.701311478
United States,Russia,Import,  All Products,Import (US$ Thousand),2019,23185179.45,TII,0.221007997
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2019,13865218.12,TII,1.044647172
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2019,11305381.27,TII,0.470715882
United States,UAE,Import,  All Products,Import (US$ Thousand),2019,4569353.642,TII,1.000685724
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2019,69385153.23,TII,0.478307322
Russia, World,Import,  All Products,Import (US$ Thousand),2019,,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2019,,TII,0.636888038
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2019,,TII,0.876004834
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2019,,TII,24.96618109
Russia,China,Import,  All Products,Import (US$ Thousand),2019,,TII,1.430563258
Russia,India,Import,  All Products,Import (US$ Thousand),2019,,TII,0.85020591
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2019,,TII,0.209242238
Russia,Israel,Import,  All Products,Import (US$ Thousand),2019,,TII,0.709168778
Russia,Japan,Import,  All Products,Import (US$ Thousand),2019,,TII,0.838643639
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2019,,TII,0.466132313
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2019,,TII,0.151559431
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2019,,TII,0.04661952
Russia,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2019,,TII,0.395214205
Russia,Turkiye,Import,  All Products,Import (US$ Thousand),2019,,TII,3.819070723
Russia,United States,Import,  All Products,Import (US$ Thousand),2019,,TII,0.222669291
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2019,,TII,0.192218018
Russia, World,Export,  All Products,Export (US$ Thousand),2019,,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2019,,TII,0.636888038
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2019,,TII,0.876004834
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2019,,TII,24.96618109
Russia,China,Export,  All Products,Export (US$ Thousand),2019,,TII,1.430563258
Russia,India,Export,  All Products,Export (US$ Thousand),2019,,TII,0.85020591
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2019,,TII,0.209242238
Russia,Israel,Export,  All Products,Export (US$ Thousand),2019,,TII,0.709168778
Russia,Japan,Export,  All Products,Export (US$ Thousand),2019,,TII,0.838643639
Russia,Myanmar,Export,  All Products,Export (US$ Thousand),2019,,TII,0.466132313
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2019,,TII,0.151559431
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2019,,TII,0.04661952
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2019,,TII,0.395214205
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2019,,TII,3.819070723
Russia,United States,Export,  All Products,Export (US$ Thousand),2019,,TII,0.222669291
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2019,,TII,0.192218018
China, World,Import,  All Products,Import (US$ Thousand),2020,2069567865,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2020,54512.3,TII,0.414304099
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2020,799754.63,TII,2.135832011
China,Belarus,Import,  All Products,Import (US$ Thousand),2020,888692.999,TII,0.430048246
China,Egypt,Import,  All Products,Import (US$ Thousand),2020,923482.598,TII,1.120993049
China,India,Import,  All Products,Import (US$ Thousand),2020,20977286.37,TII,1.503583717
China,Iran,Import,  All Products,Import (US$ Thousand),2020,6441556.555,TII,2.022222564
China,Iraq,Import,  All Products,Import (US$ Thousand),2020,19303764.65,TII,1.456528602
China,Israel,Import,  All Products,Import (US$ Thousand),2020,6285594.805,TII,0.945235934
China,Japan,Import,  All Products,Import (US$ Thousand),2020,174655178.9,TII,1.790238792
China,South Korea,Import,  All Products,Import (US$ Thousand),2020,173100170.8,TII,1.800792867
China,Myanmar,Import,  All Products,Import (US$ Thousand),2020,6684807.205,TII,3.490229013
China,Pakistan,Import,  All Products,Import (US$ Thousand),2020,2124873.682,TII,2.292329056
China,Qatar,Import,  All Products,Import (US$ Thousand),2020,8305086.393,TII,0.546850966
China,Russia,Import,  All Products,Import (US$ Thousand),2020,57844468.53,TII,1.239796679
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2020,39069814.04,TII,1.304772029
China,Turkiye,Import,  All Products,Import (US$ Thousand),2020,3731026.547,TII,0.562917743
China,UAE,Import,  All Products,Import (US$ Thousand),2020,17054552.3,TII,1.150588514
China,United States,Import,  All Products,Import (US$ Thousand),2020,136339521,TII,1.251427507
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2020,78473071.64,TII,2.8948827
China, World,Export,  All Products,Export (US$ Thousand),2020,2589098353,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2020,500680.466,TII,0.414304099
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2020,15075630.65,TII,2.135832011
China,Belarus,Export,  All Products,Export (US$ Thousand),2020,2113223.541,TII,0.430048246
China,Egypt,Export,  All Products,Export (US$ Thousand),2020,13627746.81,TII,1.120993049
China,India,Export,  All Products,Export (US$ Thousand),2020,66719471.59,TII,1.503583717
China,Iran,Export,  All Products,Export (US$ Thousand),2020,8491806.865,TII,2.022222564
China,Iraq,Export,  All Products,Export (US$ Thousand),2020,10922539.88,TII,1.456528602
China,Israel,Export,  All Products,Export (US$ Thousand),2020,11253576.12,TII,0.945235934
China,Japan,Export,  All Products,Export (US$ Thousand),2020,142596624.7,TII,1.790238792
China,South Korea,Export,  All Products,Export (US$ Thousand),2020,112476215.9,TII,1.800792867
China,Myanmar,Export,  All Products,Export (US$ Thousand),2020,12547510.39,TII,3.490229013
China,Pakistan,Export,  All Products,Export (US$ Thousand),2020,15357592.99,TII,2.292329056
China,Qatar,Export,  All Products,Export (US$ Thousand),2020,2631009.7,TII,0.546850966
China,Russia,Export,  All Products,Export (US$ Thousand),2020,50504392.05,TII,1.239796679
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2020,28094807.84,TII,1.304772029
China,Turkiye,Export,  All Products,Export (US$ Thousand),2020,20346420.26,TII,0.562917743
China,UAE,Export,  All Products,Export (US$ Thousand),2020,32310092.21,TII,1.150588514
China,United States,Export,  All Products,Export (US$ Thousand),2020,452492876.3,TII,1.251427507
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2020,113815239.4,TII,2.8948827
United States, World,Export,  All Products,Export (US$ Thousand),2020,1430253623,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2020,670888.208,TII,1.004949487
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2020,1844186.696,TII,0.47296824
United States,Belarus,Export,  All Products,Export (US$ Thousand),2020,112283.785,TII,0.041364166
United States,China,Export,  All Products,Export (US$ Thousand),2020,124648507.6,TII,0.863323124
United States,Egypt,Export,  All Products,Export (US$ Thousand),2020,4759077.431,TII,0.708658705
United States,India,Export,  All Products,Export (US$ Thousand),2020,27394259.97,TII,1.117558023
United States,Iran,Export,  All Products,Export (US$ Thousand),2020,36291.029,TII,0.01564457
United States,Iraq,Export,  All Products,Export (US$ Thousand),2020,771884.318,TII,0.18633013
United States,Israel,Export,  All Products,Export (US$ Thousand),2020,10188028.94,TII,1.549085299
United States,Japan,Export,  All Products,Export (US$ Thousand),2020,64090703.43,TII,1.456572975
United States,South Korea,Export,  All Products,Export (US$ Thousand),2020,51212196.8,TII,1.484266764
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2020,338438.915,TII,0.170416698
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2020,2926365.253,TII,0.790711088
United States,Qatar,Export,  All Products,Export (US$ Thousand),2020,3415513.606,TII,1.285103322
United States,Russia,Export,  All Products,Export (US$ Thousand),2020,4883765.601,TII,0.217025929
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2020,11177094.25,TII,0.93966484
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2020,10007520.76,TII,0.501209066
United States,UAE,Export,  All Products,Export (US$ Thousand),2020,14757886.26,TII,0.951352552
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2020,9989334.121,TII,0.459941488
United States, World,Import,  All Products,Import (US$ Thousand),2020,2405381558,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2020,17329.145,TII,1.004949487
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2020,6308243.136,TII,0.47296824
United States,Belarus,Import,  All Products,Import (US$ Thousand),2020,354986.518,TII,0.041364166
United States,China,Import,  All Products,Import (US$ Thousand),2020,457164215.5,TII,0.863323124
United States,Egypt,Import,  All Products,Import (US$ Thousand),2020,2303710.281,TII,0.708658705
United States,India,Import,  All Products,Import (US$ Thousand),2020,53567301.6,TII,1.117558023
United States,Iran,Import,  All Products,Import (US$ Thousand),2020,3915.203,TII,0.01564457
United States,Iraq,Import,  All Products,Import (US$ Thousand),2020,3266587.475,TII,0.18633013
United States,Israel,Import,  All Products,Import (US$ Thousand),2020,15597596.45,TII,1.549085299
United States,Japan,Import,  All Products,Import (US$ Thousand),2020,122483985.4,TII,1.456572975
United States,South Korea,Import,  All Products,Import (US$ Thousand),2020,78292069.68,TII,1.484266764
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2020,1073934.772,TII,0.170416698
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2020,4115927.796,TII,0.790711088
United States,Qatar,Import,  All Products,Import (US$ Thousand),2020,1218144.259,TII,1.285103322
United States,Russia,Import,  All Products,Import (US$ Thousand),2020,17711785.61,TII,0.217025929
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2020,9520664.6,TII,0.93966484
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2020,11754371.12,TII,0.501209066
United States,UAE,Import,  All Products,Import (US$ Thousand),2020,3234654.801,TII,0.951352552
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2020,83211920.32,TII,0.459941488
Russia, World,Import,  All Products,Import (US$ Thousand),2020,,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2020,,TII,0.974633433
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2020,,TII,1.663396796
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2020,,TII,24.97435503
Russia,China,Import,  All Products,Import (US$ Thousand),2020,,TII,1.444197653
Russia,India,Import,  All Products,Import (US$ Thousand),2020,,TII,1.003580814
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2020,,TII,0.130329579
Russia,Israel,Import,  All Products,Import (US$ Thousand),2020,,TII,0.860693217
Russia,Japan,Import,  All Products,Import (US$ Thousand),2020,,TII,0.873016177
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2020,,TII,0.481004743
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2020,,TII,0.569651756
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2020,,TII,0.102097589
Russia,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2020,,TII,0.520524724
Russia,Turkiye,Import,  All Products,Import (US$ Thousand),2020,,TII,3.384803609
Russia,United States,Import,  All Products,Import (US$ Thousand),2020,,TII,0.232769204
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2020,,TII,0.316719775
Russia, World,Export,  All Products,Export (US$ Thousand),2020,,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2020,,TII,0.974633433
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2020,,TII,1.663396796
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2020,,TII,24.97435503
Russia,China,Export,  All Products,Export (US$ Thousand),2020,,TII,1.444197653
Russia,India,Export,  All Products,Export (US$ Thousand),2020,,TII,1.003580814
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2020,,TII,0.130329579
Russia,Israel,Export,  All Products,Export (US$ Thousand),2020,,TII,0.860693217
Russia,Japan,Export,  All Products,Export (US$ Thousand),2020,,TII,0.873016177
Russia,Myanmar,Export,  All Products,Export (US$ Thousand),2020,,TII,0.481004743
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2020,,TII,0.569651756
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2020,,TII,0.102097589
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2020,,TII,0.520524724
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2020,,TII,3.384803609
Russia,United States,Export,  All Products,Export (US$ Thousand),2020,,TII,0.232769204
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2020,,TII,0.316719775
China, World,Import,  All Products,Import (US$ Thousand),2021,2679412024,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2021,49513.779,TII,0.446291734
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2021,1046826.409,TII,2.160329054
China,Belarus,Import,  All Products,Import (US$ Thousand),2021,1088531.695,TII,0.42723943
China,Egypt,Import,  All Products,Import (US$ Thousand),2021,1703546.718,TII,1.087233601
China,India,Import,  All Products,Import (US$ Thousand),2021,28124027.06,TII,1.395772464
China,Iran,Import,  All Products,Import (US$ Thousand),2021,6502465.573,TII,1.566883007
China,Iraq,Import,  All Products,Import (US$ Thousand),2021,26653107.56,TII,1.147873137
China,Israel,Import,  All Products,Import (US$ Thousand),2021,7534513.001,TII,0.9490708
China,Japan,Import,  All Products,Import (US$ Thousand),2021,204963924.3,TII,1.707167128
China,South Korea,Import,  All Products,Import (US$ Thousand),2021,213217384.5,TII,1.790025953
China,Myanmar,Import,  All Products,Import (US$ Thousand),2021,8100422.353,TII,3.17936019
China,Pakistan,Import,  All Products,Import (US$ Thousand),2021,3584220.206,TII,2.365107714
China,Qatar,Import,  All Products,Import (US$ Thousand),2021,13210887.93,TII,0.717529124
China,Russia,Import,  All Products,Import (US$ Thousand),2021,79593503.79,TII,1.328680706
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2021,56967131.52,TII,1.223628379
China,Turkiye,Import,  All Products,Import (US$ Thousand),2021,5048873.033,TII,0.632278631
China,UAE,Import,  All Products,Import (US$ Thousand),2021,28568494.25,TII,1.142289304
China,United States,Import,  All Products,Import (US$ Thousand),2021,179753262.9,TII,1.265292563
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2021,92276691.18,TII,2.794471017
China, World,Export,  All Products,Export (US$ Thousand),2021,3316022134,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2021,472113.93,TII,0.446291734
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2021,23815017.84,TII,2.160329054
China,Belarus,Export,  All Products,Export (US$ Thousand),2021,2704976.883,TII,0.42723943
China,Egypt,Export,  All Products,Export (US$ Thousand),2021,17993552.14,TII,1.087233601
China,India,Export,  All Products,Export (US$ Thousand),2021,96367053.57,TII,1.395772464
China,Iran,Export,  All Products,Export (US$ Thousand),2021,8070589.098,TII,1.566883007
China,Iraq,Export,  All Products,Export (US$ Thousand),2021,10363459.48,TII,1.147873137
China,Israel,Export,  All Products,Export (US$ Thousand),2021,15069015.06,TII,0.9490708
China,Japan,Export,  All Products,Export (US$ Thousand),2021,164626275.6,TII,1.707167128
China,South Korea,Export,  All Products,Export (US$ Thousand),2021,145931342.1,TII,1.790025953
China,Myanmar,Export,  All Products,Export (US$ Thousand),2021,10291672.39,TII,3.17936019
China,Pakistan,Export,  All Products,Export (US$ Thousand),2021,23939277.39,TII,2.365107714
China,Qatar,Export,  All Products,Export (US$ Thousand),2021,3862308.507,TII,0.717529124
China,Russia,Export,  All Products,Export (US$ Thousand),2021,67196722.8,TII,1.328680706
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2021,29186812.74,TII,1.223628379
China,Turkiye,Export,  All Products,Export (US$ Thousand),2021,28894483.66,TII,0.632278631
China,UAE,Export,  All Products,Export (US$ Thousand),2021,43077732.96,TII,1.142289304
China,United States,Export,  All Products,Export (US$ Thousand),2021,568174902.5,TII,1.265292563
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2021,136186466.9,TII,2.794471017
United States, World,Export,  All Products,Export (US$ Thousand),2021,1753136708,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2021,247405.234,TII,0.442366824
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2021,2337368.79,TII,0.401049402
United States,Belarus,Export,  All Products,Export (US$ Thousand),2021,216476.154,TII,0.064672473
United States,China,Export,  All Products,Export (US$ Thousand),2021,151065177.4,TII,0.855865375
United States,Egypt,Export,  All Products,Export (US$ Thousand),2021,5786374.21,TII,0.66132374
United States,India,Export,  All Products,Export (US$ Thousand),2021,40130034.96,TII,1.099403768
United States,Iran,Export,  All Products,Export (US$ Thousand),2021,39364.903,TII,0.014455801
United States,Iraq,Export,  All Products,Export (US$ Thousand),2021,805818.027,TII,0.1688215
United States,Israel,Export,  All Products,Export (US$ Thousand),2021,12820355.76,TII,1.527268728
United States,Japan,Export,  All Products,Export (US$ Thousand),2021,74960699.15,TII,1.470320974
United States,South Korea,Export,  All Products,Export (US$ Thousand),2021,65769493.51,TII,1.525937992
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2021,215028.136,TII,0.12564659
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2021,3546020.53,TII,0.662647816
United States,Qatar,Export,  All Products,Export (US$ Thousand),2021,2587494.758,TII,0.909229858
United States,Russia,Export,  All Products,Export (US$ Thousand),2021,6388250.933,TII,0.238921999
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2021,11138011.05,TII,0.883226622
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2021,11894644.76,TII,0.492319094
United States,UAE,Export,  All Products,Export (US$ Thousand),2021,17078888.93,TII,0.856612726
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2021,10947235.66,TII,0.424885354
United States, World,Import,  All Products,Import (US$ Thousand),2021,2932976075,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2021,22771.67,TII,0.442366824
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2021,8795887.352,TII,0.401049402
United States,Belarus,Import,  All Products,Import (US$ Thousand),2021,504848.956,TII,0.064672473
United States,China,Import,  All Products,Import (US$ Thousand),2021,541531352.2,TII,0.855865375
United States,Egypt,Import,  All Products,Import (US$ Thousand),2021,3505740.207,TII,0.66132374
United States,India,Import,  All Products,Import (US$ Thousand),2021,77019390.8,TII,1.099403768
United States,Iran,Import,  All Products,Import (US$ Thousand),2021,1294.273,TII,0.014455801
United States,Iraq,Import,  All Products,Import (US$ Thousand),2021,3885396.684,TII,0.1688215
United States,Israel,Import,  All Products,Import (US$ Thousand),2021,18996135.33,TII,1.527268728
United States,Japan,Import,  All Products,Import (US$ Thousand),2021,139389676.6,TII,1.470320974
United States,South Korea,Import,  All Products,Import (US$ Thousand),2021,98808173.99,TII,1.525937992
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2021,997357.838,TII,0.12564659
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2021,5678270.467,TII,0.662647816
United States,Qatar,Import,  All Products,Import (US$ Thousand),2021,1905634.204,TII,0.909229858
United States,Russia,Import,  All Products,Import (US$ Thousand),2021,30762271.5,TII,0.238921999
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2021,13930625.14,TII,0.883226622
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2021,17061287.31,TII,0.492319094
United States,UAE,Import,  All Products,Import (US$ Thousand),2021,6217117.605,TII,0.856612726
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2021,108195516.7,TII,0.424885354
Russia, World,Import,  All Products,Import (US$ Thousand),2021,,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2021,,TII,0.521687766
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2021,,TII,1.051687774
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2021,,TII,24.60741578
Russia,China,Import,  All Products,Import (US$ Thousand),2021,,TII,1.385608075
Russia,India,Import,  All Products,Import (US$ Thousand),2021,,TII,0.890517083
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2021,,TII,0.210892488
Russia,Israel,Import,  All Products,Import (US$ Thousand),2021,,TII,0.736535828
Russia,Japan,Import,  All Products,Import (US$ Thousand),2021,,TII,0.749187617
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2021,,TII,0.591637883
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2021,,TII,0.228534499
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2021,,TII,0.155392347
