Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,India,Import,  All Products,Import (US$ Thousand),4065566.208,4882969.6,5663202.816,6090541.056,6528517.394,7711805.594,8658535.09,9589900.847,10686244.18,9737138.347,12449857.75,13754749.62,16447125.73,19873206.15,22992712.58,25113348.87,26931322.41,22042749.85,30708298.25,37455488.62,41904468.28,43217508.47,46985468.07,46677949.83,47731926.32,50519287.59,56443791.82,59916979.52,53567301.6,77019390.8,90991853.18
United States,Indonesia,Import,  All Products,Import (US$ Thousand),4914127.36,5886844.928,7020211.712,7954808.832,8742574.815,9736639.383,9973027.975,10272197.01,10367026.73,10103643.36,10385004.99,10265909.85,11679974.8,12944569.49,14342140.33,15208274.85,16712682.9,13650990.75,17394392.67,19991262.98,18845046.31,19769654.62,20314195.36,20655128.73,20126720.29,21148470.02,21831954.48,21186875.65,21287064.43,28953071.09,37263064.59
United States,Iran,Import,  All Products,Import (US$ Thousand),798.696,187.322,900.312,191.811,6.425,145.389,27.208,2402.244,168771.054,143384.832,162587.03,166976.642,156349.538,179380.856,162017.15,178221.861,105529.496,68665.634,97163.843,1037.061,2144.148,2219.63,,11842.945,90051.429,64627.819,72717.09,1438.814,3915.203,1294.273,11226.95
United States,Iraq,Import,  All Products,Import (US$ Thousand),,,,,,317085.344,1360678.264,4516137.154,6065850.854,5820309.675,3752090.284,4924364.395,9203443.091,9673665.461,12230833.17,11893852.21,23071752.29,9719248.553,12624747.62,17368920.17,19638419.75,13546577.51,14158797.67,4568488.842,6319320.868,11159118.94,12125500.69,7240173.082,3266587.475,3885396.684,10343130.64
United States,Ireland,Import,  All Products,Import (US$ Thousand),2314971.392,2574372.864,2952684.288,4149447.68,4870383.507,5958776.531,8479083.43,11092010.17,16463576.62,18499248.74,22534882.26,25865047.59,27574777.16,28882086.58,28777532.24,30491013.65,31709337.8,28187870.79,33974844.24,39506389.33,33500452.55,31626776.93,34097159.51,39492818.09,45721162.23,49089452.16,57679282.03,61989364.64,65779092.04,74048244.65,82505715.78
United States,Israel,Import,  All Products,Import (US$ Thousand),3902525.44,4526863.36,5336557.568,5840407.552,6545800.972,7459251.323,8785376.407,10033235.53,12964244.41,11958913.66,12617222.87,13007505.33,14814514.26,17083528.59,19399135.71,21077524.11,22626636.13,18961438.2,21231629.54,23269736.98,22340592.65,23071898.46,23421561.31,24906246.11,22631629.19,22368441.48,22178568.62,19892226.54,15597596.45,18996135.33,21865297.79
United States,Italy,Import,  All Products,Import (US$ Thousand),12843205.63,13829270.53,15442019.33,17304711.17,19000967.2,20182277.4,21913512.88,23344675.12,25041357.36,23789648.87,25345444.96,26630248.05,29414531.7,32417743.29,34100163.15,36466828.76,37492843.24,27275830.87,29472303.58,35087489.08,38179400.51,39862392.88,43352379.24,45424138.45,46607024.61,51322939.61,56256198.05,58739583.35,50996273.74,63045552.7,71874907.42
United States,Jamaica,Import,  All Products,Import (US$ Thousand),644289.792,766384.064,789935.104,894660.48,889575.899,779384.486,798208.974,724323.135,648184.408,460558.983,426216.84,452065.403,342354.218,408998.823,561401.279,788756.119,783735.851,500947.296,364478.105,620633.021,555499.645,446241.969,312519.745,328707.473,324093,349970.255,393105.995,407252.092,396397.116,521802.038,366933.538
United States,Japan,Import,  All Products,Import (US$ Thousand),100217438.2,110417682.4,122468040.7,127195332.6,117962860.9,124265667.1,125089616.8,134871221,146479386.8,126473307.1,124566140.8,121238585.4,133551796.8,141861457.4,152244039.8,149423010.1,143351759.2,98401031.29,123762732.6,132558803.2,150447022.9,142136718.2,137503838,135023800,135071040.3,139733004.2,145902252.5,146974311.4,122483985.4,139389676.6,154445161.5
United States,Jordan,Import,  All Products,Import (US$ Thousand),18556.394,20109.64,31349.956,30721.692,26317.196,26009.623,17102.941,31628.158,73258.841,229073.317,437672.834,704788.583,1145326.852,1319916.997,1488674.696,1388218.403,1183992.357,954306.462,1007774.475,1090566.322,1188002.284,1227503.108,1432620.694,1525952.732,1592460.969,1728198.416,1856790.417,2227683.505,1920196.537,2827222.822,3162125.52
United States,Kazakhstan,Import,  All Products,Import (US$ Thousand),23816.32,40740.284,65594.316,130562.84,119866.629,118949.384,177746.084,239668.58,429028.739,351825.45,348126.015,409522.22,568557.257,1164340.081,998447.049,1290188.75,1650994.406,1598221.142,1934959.56,1714209.2,1608873.969,1459593.07,1459478.472,850869.106,766837.465,829412.549,1434175.129,1252825.65,938497.14,1795313.141,2737379.769
United States,Kenya,Import,  All Products,Import (US$ Thousand),77984.016,100429.992,116260.4,108188.096,112487.669,119856.739,105023.057,111912.155,110120.004,128333.003,201868.251,266530.442,374271.208,368145.668,374700.601,342450.108,360293.147,292757.383,325074.18,397008.879,404502.231,466429.653,609179.303,594306.153,570507.408,587918.626,660064.621,685571.833,584534.213,709964.986,924677.831
United States,Kiribati,Import,  All Products,Import (US$ Thousand),619.432,1765.049,1122.205,1370.966,1481.51,1947.904,1306.572,1613.215,1186.207,1047.061,1274.96,1985.59,1669.929,1296.492,1544.317,1478.436,1165.38,1372.905,1222.445,772.871,705.057,1181.713,3093.713,3070.275,3873.92,4241.949,3454.353,3250.953,1184,1038.97,1718.497
United States,"Korea, Dem. Rep.",Import,  All Products,Import (US$ Thousand),,,,,,,,29.233,153.585,26.197,77.656,,1500.879,3.289,,,,,8.763,,,,,,,,,,,,29.088
United States,South Korea,Import,  All Products,Import (US$ Thousand),17362350.08,17778970.62,20374345.73,24890533.89,23297375.85,23797587.59,24804795.9,32474500.82,40307624,35181330.74,36906552.55,38616671.95,47819861.66,45524514.52,47636132.26,49319146.3,49823393.85,40543872.27,50607875.66,58605754.44,60997692.67,64611251.5,71745454.19,74045677.88,71887628.1,73419858.19,76200587.12,79948144.1,78292069.68,98808173.99,120859256.4
United States,Kuwait,Import,  All Products,Import (US$ Thousand),309893.92,2003395.456,1597606.528,1468836.352,1782120.425,1998018.618,1470720.247,1578206.5,2781246.585,1990700.597,2052090.246,2478059.946,3473083.035,4613932.795,4182202.872,4313114.987,7400148.716,3969193.947,5586993.572,8010061.011,13346040.83,12941384.53,11728606.8,4882913.765,3482834.767,3023076.888,2126233.046,1446371.867,681801.981,1087528.023,2126581.988
United States,Kyrgyz Republic,Import,  All Products,Import (US$ Thousand),730.538,2114.239,7952.11,8535.931,5142.225,2496.311,295.919,588.591,1948.369,3330.551,5480.187,11698.631,11440.513,5287.335,4569.096,1916.58,2663.013,6228.871,4059.611,2765.203,9450.673,3673.658,2472.859,15995.069,3455.588,6757.225,7742.651,5542.547,6018.619,6365.542,10063.64
United States,Lao PDR,Import,  All Products,Import (US$ Thousand),6332.578,9118.292,9498.767,10995.366,17502.458,15112.763,22057.725,13311.205,9681.657,3863.898,2737.653,4458.619,3632.47,4480.524,9364.6,21140.442,44380.05,45804.995,61865.924,60369.962,25733.186,32427.388,34614.865,47684.162,57483.287,98786.749,146389.745,152324.629,107060.663,225388.434,283568.593
United States,Latin America & Caribbean,Import,  All Products,Import (US$ Thousand),71113616.24,77303237.88,91132558.94,107685091.5,125402500.6,143572673,149496218,172401857.1,208463662.3,198121908.9,209326334.1,222935148.1,262497932.8,301309797.6,339810909.7,353616935.2,384240319.6,291008534.9,367791881.8,443462493.6,456378369,446536392.4,452627501.2,420206565.1,408863986.4,436709653.1,476516115.8,475154856.8,424467811.1,515374642.9,616786656.6
United States,Latvia,Import,  All Products,Import (US$ Thousand),11052.192,26375.568,57387.048,95816.848,106571.903,162699.944,125934.877,241597.09,287726.297,144483,209809.143,402143.007,393753.808,386166.396,316645.799,354748.64,242113.62,151863.228,205856.497,374815.397,256458.787,285778.605,286506.172,317724.024,350258.342,467945.438,745182.16,837627.745,547250.35,712037.538,800768.087
United States,Lebanon,Import,  All Products,Import (US$ Thousand),28487.236,27851.552,26366.624,36355.344,43022.849,80186.389,84632.158,53566.412,76756.794,89538.666,66021.959,96044.751,78099.278,91252.767,92733.285,110106.382,102171.373,79335.322,87770.742,82917.895,84613.738,96323.136,75856.026,96389.172,110837.705,131409.666,111868.762,153753.591,198068.173,198326.155,221345.373
United States,Lesotho,Import,  All Products,Import (US$ Thousand),,,,,,,,,140325.504,215282.123,343112.614,419485.472,492916.794,421162.558,428555.478,461830.937,393199.228,315889.223,311795.845,394700.104,321133.951,361437.15,372885.118,344158.896,319724.951,316749.706,430260.962,332606.953,312511.771,344406.87,359413.53
United States,Liberia,Import,  All Products,Import (US$ Thousand),13334.128,3188.564,3659.375,8688.344,26601.014,5104.849,26631.539,32582.538,45416.869,42558.194,47565.578,62020.299,89327.532,97128.84,144436.479,118431.626,147594.515,84722.024,184387.544,161518.682,146148.365,98455.898,87367.335,47175.347,67801.673,95418.755,65346.008,71654.634,48192.732,80130.249,89757.847
United States,Libya,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,350473.654,1686112.858,2629364.881,3540204.282,4349963.119,1981281.659,2186739.543,666411.212,2554198.301,2622122.498,231534.712,167148.641,245277.491,1435039.4,1447572.243,1572465.15,224894.533,2220061.963,2245818.944
United States,Lithuania,Import,  All Products,Import (US$ Thousand),5471.059,18368.24,17472.212,29346.364,37093.133,89769.025,87932.113,104966.114,134960.838,164221.364,320268.7,377540.574,526059.38,684719.063,611151.251,495967.455,795659.618,619556.909,665087.07,1093273.328,1227087.091,1609638.137,1137632.301,1114446.726,1243337.285,1563951.306,1318459.744,1147724.124,1386965.215,2176059.83,2777725.054
United States,Luxembourg,Import,  All Products,Import (US$ Thousand),,,,,,,,330939.428,331635.637,305579.042,318122.844,280826.049,308722.82,409867.673,558498.765,553061.002,558346.162,456084.348,473419.13,513178.36,573600.599,664709.027,785117.806,662800.826,520317.591,515575.174,573512.761,659161.908,507178.802,613734.602,773544.025
United States,Macao,Import,  All Products,Import (US$ Thousand),758036.992,702891.008,832089.856,940579.52,896986.035,1063841.534,1152046.68,1180777.07,1266316.849,1225130.166,1307529.055,1430304.184,1573881.187,1319918.382,1289591.693,1143643.499,957208.918,246097.383,147328.594,117636.811,99701.456,97317.236,76569.008,124123.841,121638.905,98094.903,104450.691,105407.444,103941.211,153665.898,167119.363
United States,Madagascar,Import,  All Products,Import (US$ Thousand),56043.956,44529.128,59672.924,60216.248,48151.898,66132.888,75523.155,85325.972,157765.804,271604.413,225532.715,401215.635,494352.555,342056.33,298163.055,357605.492,342198.032,266512.77,113208.894,90800.533,114378.544,183715.398,219674.324,324927.789,453969.223,753425.312,906518.496,859477.917,626004.773,690494.649,936345.371
United States,Malawi,Import,  All Products,Import (US$ Thousand),63955.872,66449.092,62674.3,43629.024,78183.091,87951.44,64627.338,75731.269,55445.972,77925.269,77131.725,82075.964,65166.109,123429.594,63909.473,63505.715,69012.99,69532.125,76006.64,68483.942,69327.421,76422.061,70001.624,63966.463,77569.454,64160.605,58511.592,103282.222,44286.619,50143.436,57147.283
United States,Malaysia,Import,  All Products,Import (US$ Thousand),8594718.72,10922500.1,14418620.42,17980829.7,18330707.15,18522833.15,19518774.27,22089716.51,25568195.47,22340349.57,24732452.68,26193456.32,29043802.23,34657973.42,37521096.73,33701169.23,31571136.54,23888396.48,26624530.33,26490291.93,26653205.39,27994839.47,31113046.03,34719023.25,37309226.83,38100394.32,40131426.69,41496535.33,45332964.68,57840987,56896643.09
United States,Maldives,Import,  All Products,Import (US$ Thousand),30206.456,25580.044,13535.789,12958.436,12563.387,21165.384,36595.635,57971.885,94119.974,97699.256,121453.568,97951.332,86520.888,5758.191,2363.039,3599.79,3999.157,3069.071,1810.501,3642.106,21505.141,27313.857,34213.671,34681.793,32432.391,34639.095,36463.303,33667.91,16758.947,16405.649,20763.361
United States,Mali,Import,  All Products,Import (US$ Thousand),1683.538,1423.456,4323.437,5963.568,5751.361,4078.313,3709.342,9352.81,9827.619,6067.296,2745.786,2645.009,3869.887,3783.024,8105.787,9928.88,5269.159,3820.033,6397.679,4181.706,3750.383,3755.48,4878.149,4676.902,4484.13,3066.61,4918.681,4726.607,2347.488,3459.862,5658.482
United States,Malta,Import,  All Products,Import (US$ Thousand),92106.728,105671.144,97088.128,134506.944,211583.343,226638.549,346509.452,326647.86,482402.122,368926.676,314297.765,378493.439,390179.777,288313.008,380092.038,335437.244,284029.589,223325.564,269556.165,253439.526,263135.905,216839.269,177279.264,245513.225,1298787.099,165888.585,200802.615,174810.915,176777.115,253313.695,263369.293
United States,Marshall Islands,Import,  All Products,Import (US$ Thousand),8368.656,12167.263,8920.812,14133.561,5260.123,18908.704,6229.449,10124.586,5047.41,5534.65,10326.196,27856.735,13790.196,19963.097,16593.043,13618.738,22810.369,17351.25,15150.55,17883.007,22748.758,20130.916,17776.406,32281.701,42216.459,37527.697,23432.782,12240.187,32599.954,18092.95,20575.57
United States,Martinique,Import,  All Products,Import (US$ Thousand),1343.374,1199.864,3592.99,2138.819,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Mauritania,Import,  All Products,Import (US$ Thousand),9600.851,7228.976,4293.986,7344.03,6945.636,250.101,429.12,795.683,354.181,293.539,967.747,938.145,7547.545,852.395,53744.282,747.096,48460.111,36667.328,54899.635,1010.333,715.373,134524.731,102333.218,1200.677,52364.171,63404.25,13883.054,5201.509,6207.351,4591.667,6938.549
United States,Mauritius,Import,  All Products,Import (US$ Thousand),146753.52,210670.288,233852.672,243081.056,229894.184,253965.805,289131.508,274799.228,285914.652,277940.196,301373.64,315933.486,284912.395,233432.516,229503.178,196451.665,183815.683,177418.026,206255.381,261909.27,269355.941,347870.555,411334.454,405488.155,346623.199,295686.191,330027.044,357006.018,251224.247,269206.083,302587.375
United States,Mayotte,Import,  All Products,Import (US$ Thousand),,,,,,,,,,3.614,2.682,,,,16.459,312.151,16.909,52.814,64.986,19.997,25.017,16.883,,,,,,,,,
United States,Mexico,Import,  All Products,Import (US$ Thousand),35865038.85,40720666.62,50333540.35,62745624.58,74108148.77,87119793.44,96074621.04,111067215.4,135923120.6,131334695.1,136025055.7,139686658.1,157881923.6,172388577.2,200499681.9,212878005.2,218066232.8,178321648.4,232251414.7,265113824.4,279957416.7,283133714.1,296855758.7,299181820.3,296199943.7,315733533.7,349195245.1,361320937.4,328861803.5,388357522.1,459177656.4
United States,"Micronesia, Fed. Sts.",Import,  All Products,Import (US$ Thousand),13999.407,15017.09,14200.98,13880.589,12194.476,12955.83,13533.25,10829.851,13728.895,20769.057,16263.385,15455.83,12214.772,1651.443,1244.801,5617.654,5308.853,5879.939,6204.935,2236.067,1155.797,1854.955,427.961,761.811,582.535,963.148,923.143,1850.499,2988.784,2613.338,2297.25
United States,Middle East & North Africa,Import,  All Products,Import (US$ Thousand),19361987.57,19250341.32,19422309.96,20361111.99,22707975.66,25534028.39,23599714.59,30192754.14,43590420.52,40915565.07,40594988.19,51219734.36,65139189.34,81507179.81,97455555.02,106211386.5,143993126,77279697.3,97801201,125619619.1,137456335.3,120849212.9,114278448.5,72403321.31,67005160.99,75092548.65,83655659.3,63284964.92,42147312.31,62303047.4,88610613.4
United States,Moldova,Import,  All Products,Import (US$ Thousand),357.938,461.776,3234.855,27757.436,32044.93,55265.255,120099.901,98486.689,105372.281,68333.484,41741.434,45616.852,53199.906,53664.482,39228.633,24783.624,13200.586,8837.797,13312.819,17353.09,27186.768,37487.975,37474.893,46719.422,40026.185,42691.762,58853.762,67994.848,60086.524,73902.993,98023.323
United States,Mongolia,Import,  All Products,Import (US$ Thousand),7255.096,35857.464,29459.412,25212.048,33297.832,44536.256,44589.041,66697.711,116572.468,143790.298,171793.344,194558.201,252677.946,152710.3,120990.398,87892.91,55506.738,15977.41,12778.793,11219.023,42385.011,21022.125,15952.484,18176.827,11523.959,9658.029,10654.628,25257.502,11835.244,18838.594,27242.189
United States,Montenegro,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,5574.015,493.768,16851.303,4143.689,4490.681,3727.975,1760.916,2777.506,2171.375,2037.383,2642.348,4686.926,3236.985,5854.482,8017.2,6167.41
United States,Montserrat,Import,  All Products,Import (US$ Thousand),2498.191,1504.755,1025.64,2150.273,4768.377,5131.256,240.289,340.681,166.801,291.878,438.602,1352.008,477.362,969.051,799.571,569.244,242.538,981.067,532.032,620.661,1866.068,2713.002,694.174,2290.502,731.986,1026.321,1506.473,1472.411,1535.875,1840.329,1667.851
United States,Morocco,Import,  All Products,Import (US$ Thousand),194789.264,201098.176,210633.36,255517.792,271583.819,316466.197,367116.58,419683.922,440772.118,434573.247,424854.538,415196.965,553069.048,477528.052,559153.502,663895.532,950940.73,519973.551,752279.511,1065605.739,994585.714,1032859.727,1054926.262,1065227.212,1059611.246,1291499.144,1616098.288,1649025.739,1095590.643,1337492.592,1798590.688
